id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28678938,Home in Brussel · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,5093501,Pauline,,Bruxelles,50.85214,4.3454,Entire home/apt,,8,8,2020-09-16,0.13,1,0,0,
28703245,Home in Woluwe-Saint-Lambert · ★4.90 · 2 bedrooms · 2 beds · 1 bath,3015366,Géraldine,,Woluwe-Saint-Lambert,50.84792,4.42583,Entire home/apt,120,2,41,2023-11-12,0.66,1,277,10,
28731105,Rental unit in Uccle · ★4.94 · 1 bedroom · 1 bed · 1 private bath,2524919,Isabelle,,Uccle,50.79445,4.35523,Private room,66,1,35,2023-07-20,0.55,2,10,5,
28738629,Rental unit in Etterbeek · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,985178,Pierre & David,,Etterbeek,50.83295,4.38243,Entire home/apt,76,60,82,2020-11-15,1.30,3,35,0,
28779370,Rental unit in Schaarbeek · ★4.93 · 1 bedroom · 2 beds · 1 bath,766382,Lucile,,Schaerbeek,50.87324,4.38095,Entire home/apt,89,3,80,2023-11-28,1.26,2,164,20,
28831612,Rental unit in Ixelles · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,17456740,Romina,,Ixelles,50.83553,4.37741,Private room,,2,175,2023-12-18,2.78,1,0,19,
28857140,Bed and breakfast in Sint-Lambrechts-Woluwe · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,90985672,Patricia,,Woluwe-Saint-Lambert,50.85268,4.41958,Private room,54,1,28,2023-12-15,0.44,1,350,5,
28864011,Rental unit in Bruxelles · ★5.0 · 1 bedroom · 1 bed · 1 bath,12611353,Dorothee,,Bruxelles,50.84738,4.34471,Entire home/apt,,2,4,2021-05-24,0.07,1,0,0,
28899863,Rental unit in Bruxelles · ★4.23 · 2 bedrooms · 2 beds · 2 baths,144168398,Max,,Etterbeek,50.83945,4.38082,Entire home/apt,136,2,62,2023-01-08,0.98,3,16,1,
28904308,Rental unit in Auderghem · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,27843460,Audrey,,Auderghem,50.81756,4.42961,Entire home/apt,152,28,97,2023-03-26,1.55,1,276,3,
28908376,Rental unit in Brussel · ★4.80 · 2 bedrooms · 2 beds · 1 bath,217903421,David & Nancy,,Bruxelles,50.87819,4.35191,Private room,95,3,10,2023-08-31,0.16,1,257,2,
28932898,Rental unit in Saint-Gilles · ★4.61 · 2 bedrooms · 2 beds · 1.5 baths,46161928,Fabienne,,Saint-Gilles,50.82771,4.33767,Entire home/apt,90,1,227,2023-12-12,3.59,1,236,43,
28955761,Townhouse in Brussel · ★4.44 · 1 bedroom · 1 bed · 1.5 shared baths,9221454,David,,Bruxelles,50.85021,4.38622,Private room,40,20,79,2023-07-30,1.25,6,200,2,
28980894,Condo in Watermaal-Bosvoorde · ★4.85 · Studio · 2 beds · 1 bath,218434041,Isabelle,,Watermael-Boitsfort,50.80448,4.40577,Entire home/apt,55,7,13,2023-12-16,0.23,1,21,7,
28999937,Rental unit in Brussel · ★4.57 · Studio · 1 bed · 1 bath,211094683,Anaïs,,Bruxelles,50.84848,4.34571,Entire home/apt,79,3,105,2023-12-06,1.72,5,154,67,
29010844,Loft in Sint-Jans-Molenbeek · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,9015739,Bert,,Molenbeek-Saint-Jean,50.85666,4.33297,Private room,95,3,20,2023-09-29,0.37,1,31,6,
29028694,Rental unit in Forest · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,189378749,Marie,,Forest,50.81828,4.35141,Private room,43,2,107,2023-11-27,1.69,2,0,46,
29035118,Rental unit in Saint-Gilles · ★4.63 · 1 bedroom · 1 bed · 1 bath,35079265,Julien,,Forest,50.82724,4.3349,Entire home/apt,88,4,30,2023-11-01,0.48,1,10,6,
29054526,Rental unit in Molenbeek-Saint-Jean · ★4.81 · Studio · 2 beds · 1 bath,2126739,Rocío & Ward,,Molenbeek-Saint-Jean,50.86136,4.34474,Entire home/apt,60,5,118,2023-12-05,1.87,6,37,35,
