id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22284202,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,60478364,Clover,,Central & Western,22.28345,114.15403,Private room,,180,1,2018-09-02,0.02,1,0,0,
22297626,Condo in New Territories · 3 bedrooms · 3 beds · 2 baths,162428539,Sunok,,Islands,22.29856,114.01328,Entire home/apt,3824,299,2,2018-10-22,0.03,8,178,0,
22301401,Condo in Hong Kong · ★4.69 · 1 bedroom · 3 beds · 1 bath,160532277,Yuan Mi,,Islands,22.210525512695312,114.02853393554688,Entire home/apt,1086,1,84,2023-07-22,1.15,2,11,5,
22326498,Rental unit in Hong Kong · ★4.87 · 2 bedrooms · 4 beds · 1 bath,163226308,Angeline,,Wan Chai,22.28117,114.18283,Entire home/apt,988,28,31,2019-11-10,0.43,1,179,0,
22359870,Rental unit in Hong Kong · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,15586744,Sven,,Sai Kung,22.3027,114.25135,Private room,450,28,7,2022-03-01,0.10,17,234,0,
22382584,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Sham Shui Po,22.33064,114.16254,Private room,180,30,0,,,398,179,0,
22390074,Rental unit in Hong Kong · ★4.67 · 3 bedrooms · 4 beds · 3 baths,162428539,Sunok,,Islands,22.3066,114.00926,Entire home/apt,1507,28,3,2023-07-20,0.19,8,181,1,
22393593,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Steven,,Yau Tsim Mong,22.30928,114.17225,Private room,160,31,0,,,293,180,0,
22401679,Guesthouse in Tsim Sha Tsui · 1 bedroom · 1 bed · 1 private bath,70747601,Kevin,,Yau Tsim Mong,22.29847,114.17241,Private room,447,1,2,2023-10-24,0.03,7,135,1,
22412512,Rental unit in Hong Kong · ★4.95 · Studio · 2 beds · 1 bath,162428539,Sunok,,Central & Western,22.28488,114.14896,Entire home/apt,1507,28,22,2023-12-07,0.35,8,361,2,
22424189,Serviced apartment in Hong Kong · ★4.58 · 1 bedroom · 1 bed · 1 private bath,116364906,Kiki,,Yau Tsim Mong,22.29753,114.17181,Private room,679,1,12,2023-11-20,0.17,13,172,1,
22427314,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Yau Tsim Mong,22.32539,114.16837,Private room,160,30,0,,,398,181,0,
22427572,Rental unit in Hong Kong · Studio · 1 bed · 1 shared bath,4584648,Ivy,,Yau Tsim Mong,22.30937,114.17253,Private room,180,30,0,,,398,365,0,
22429926,Guesthouse in Hong Kong · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,116364906,Kiki,,Yau Tsim Mong,22.29946,114.17188,Private room,713,1,71,2023-12-11,0.98,13,357,4,
22463301,Condo in Nathan Road · 1 bedroom · 3 beds · 1 private bath,7582499,Max,,Yau Tsim Mong,22.30479,114.17148,Private room,490,1,2,2019-02-07,0.03,13,248,0,
22475991,Hostel in Hong Kong · ★4.52 · 1 bedroom · 1 bed · 2 shared baths,4812035,Urban Pack,,Yau Tsim Mong,22.29816,114.17187,Shared room,115,30,23,2018-12-07,0.32,7,0,0,
22477638,Condo in Hong Kong · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,116211186,Polly,,Sai Kung,22.30464,114.2524,Private room,707,1,13,2023-09-30,0.18,2,365,3,
22486999,Serviced apartment in Hong Kong · ★4.10 · 1 bedroom · 1 bed · 1 private bath,31947768,Nuts,,Yau Tsim Mong,22.30628,114.17054,Private room,591,2,40,2023-11-08,0.55,19,0,7,
22500021,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,67709885,Steven,,Eastern,22.28838,114.20136,Private room,160,29,0,,,293,353,0,
22514422,Rental unit in Kowloon · 1 bedroom · 1 bed · 2 shared baths,127670009,Jason,,Yau Tsim Mong,22.3227,114.16777,Shared room,300,60,0,,,5,87,0,
22545244,Guest suite in Nathan Road · ★4.44 · 1 bedroom · 1 bed · 1.5 baths,7582499,Max,,Yau Tsim Mong,22.30481,114.17137,Private room,328,1,9,2023-12-05,1.78,13,236,9,
22555910,Rental unit in Hong Kong · 1 bedroom · 1 bed · 1 shared bath,4584648,Ivy,,Wan Chai,22.27766,114.18282,Private room,180,30,0,,,398,181,0,
