id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
878925574133956974,Rental unit in Røa · ★4.63 · 1 bedroom · 1 bed · 1 bath,397103861,Mirtes,,Vestre Aker,59.94673,10.65364,Private room,600,1,8,2023-10-21,0.99,2,284,8,
840503201291279448,Rental unit in Oslo kommune · ★5.0 · 3 bedrooms · 2 beds · 1 bath,74455038,Alexander,,Grünerløkka,59.92415767796831,10.751143408291737,Entire home/apt,4000,3,5,2023-10-29,0.80,1,4,5,
52314370,Condo in Sankt Hanshaugen · ★4.89 · 1 bedroom · 1 bed · 1 bath,355983851,Kristina,,St. Hanshaugen,59.9216,10.73544,Entire home/apt,900,4,18,2023-12-17,0.66,1,10,5,
866569704350835133,Rental unit in Majorstuen · 2 bedrooms · 3 beds · 1.5 baths,509404781,Henrik,,Frogner,59.9226404,10.7143726,Entire home/apt,2500,14,0,,,1,90,0,
1031206522587737605,Home in Bydel Alna · ★New · 1 bedroom · 1 bed · Half-bath,540748343,Ali,,Alna,59.9326260801025,10.869273240577368,Private room,438,1,0,,,2,269,0,
19728137,Rental unit in Grünerløkka · ★4.47 · 2 bedrooms · 4 beds · 1 bath,39974840,Fredrik,,Grünerløkka,59.92734,10.76545,Entire home/apt,1165,2,168,2020-02-23,2.13,1,88,0,
831902859760025353,Rental unit in Grünerløkka · ★5.0 · 2 bedrooms · 2 beds · 1 bath,97155930,Anne,,Grünerløkka,59.92450783395646,10.757072485975128,Entire home/apt,3400,2,9,2023-08-21,1.02,1,180,9,
49577795,Condo in Grünerløkka · ★5.0 · 1 bedroom · 1 bed · 1 bath,342539086,Per Kristian,,St. Hanshaugen,59.92638,10.7495,Entire home/apt,1400,2,16,2023-08-27,0.53,1,163,8,
643305281000259089,Condo in Bydel Sagene · ★4.33 · 1 bedroom · 2 beds · 1 bath,251486586,Sindre,,Sagene,59.93272388534498,10.759952077831851,Entire home/apt,1103,2,3,2023-08-11,0.43,1,14,3,
905669268651209122,Rental unit in Bydel Sagene · 1 bedroom · 1 bed · 1 bath,31302859,Olav,,Sagene,59.93395,10.76548,Entire home/apt,1000,30,0,,,1,65,0,
46984327,Rental unit in Majorstuen · ★4.86 · 3 bedrooms · 4 beds · 1 bath,379841914,Kathrine,,Frogner,59.91888,10.71794,Entire home/apt,2800,2,36,2023-09-19,0.98,1,362,11,
1000541319524312659,Rental unit in Majorstuen · 1 bedroom · 1 bed · 1 bath,541504151,Markus,,Frogner,59.9284385,10.7090656,Entire home/apt,950,1,0,,,1,266,0,
1012511713446900357,Rental unit in Sankt Hanshaugen · ★4.25 · 1 bedroom · 1 bed · 1.5 shared baths,257428672,Jostein Even,,St. Hanshaugen,59.930997055055364,10.745536834001541,Private room,500,1,4,2023-12-25,2.50,1,223,4,
852570738724893010,Rental unit in Bydel Sagene · ★5.0 · 1 bedroom · 1 bed · 1 bath,115133725,Emilie,,Sagene,59.93598328005967,10.753451829460614,Entire home/apt,950,3,7,2023-09-03,0.94,1,35,7,
