id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21134,Rental unit in Riga · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,80446,Ieva And Florian Daniel,,Avoti,56.95296,24.13101,Private room,10,90,74,2023-06-30,0.49,2,144,1,
120480,Rental unit in Riga · ★4.58 · 2 bedrooms · 2 beds · 1 bath,606352,Kristine,,VecpilsÄta,56.9528,24.10551,Entire home/apt,61,2,558,2023-12-12,3.66,1,334,59,
260539,Rental unit in Riga · ★4.60 · 2 bedrooms · 5 beds · 1.5 baths,1297653,Aiva,,Centrs,56.95683,24.13622,Entire home/apt,80,7,42,2023-08-18,0.33,2,194,4,
275688,Rental unit in Riga · ★4.69 · 1 bedroom · 3 beds · 1 bath,1441076,Marianna,,VecpilsÄta,56.94583,24.11249,Entire home/apt,100,3,16,2023-05-23,0.13,5,85,1,
298935,Condo in Riga · ★5.0 · Studio · 1 bed · 1 bath,1540565,Egons,,Ä¶engarags,56.91516,24.16575,Entire home/apt,45,2,4,2023-07-16,0.26,1,177,3,
353581,Rental unit in Riga · ★4.43 · 1 bedroom · 3 beds · 1 bath,1441076,Marianna,,VecpilsÄta,56.94667,24.11297,Entire home/apt,141,3,7,2018-09-23,0.06,5,79,0,
355961,Rental unit in Riga · ★4.71 · 2 bedrooms · 1 bath,1441076,Marianna,,VecpilsÄta,56.94639,24.11266,Entire home/apt,133,3,8,2023-05-15,0.06,5,84,1,
363262,Rental unit in Riga · ★4.88 · 1 bedroom · 2 beds · 1 bath,1441076,Marianna,,VecpilsÄta,56.94754,24.11412,Entire home/apt,98,3,17,2022-07-13,0.13,5,68,0,
429062,Rental unit in Riga · ★4.88 · 1 bedroom · 1 bed · 1 bath,2054298,Ilona,,Centrs,56.95641,24.12503,Entire home/apt,73,2,96,2023-09-25,0.69,1,363,11,
433373,Rental unit in Riga · ★4.88 · 1 bedroom · 2 beds · 1 bath,2153755,Jelena,,VecpilsÄta,56.94823,24.1079,Entire home/apt,85,2,24,2023-07-11,0.18,2,353,1,
445853,Rental unit in Riga · ★4.72 · 1 bedroom · 1 bed · 1 bath,1929477,Nina,,Centrs,56.96189,24.13238,Entire home/apt,93,1,156,2023-12-05,1.12,2,0,18,
446612,Rental unit in Riga · ★4.81 · 1 bedroom · 1 bed · 1 bath,2218232,"Liga, Toms",,TorÅakalns,56.94025,24.09502,Entire home/apt,40,2,201,2020-01-06,1.42,1,88,0,
514952,Rental unit in Riga · ★4.76 · 1 bedroom · 2 beds · 1 bath,2534039,Anjela,,VecpilsÄta,56.9484,24.10655,Entire home/apt,50,2,275,2023-12-16,2.01,6,345,41,
580504,Loft in Riga · ★4.84 · 2 bedrooms · 5 beds · 1 bath,2856485,Aigars,,Avoti,56.95501,24.13567,Entire home/apt,59,1,383,2023-12-22,2.75,1,266,51,
674037,Rental unit in Riga · ★4.72 · 3 bedrooms · 6 beds · 3.5 shared baths,3386023,Modus,,Avoti,56.95569,24.13587,Private room,25,2,208,2023-08-20,1.78,1,365,8,
680697,Rental unit in Riga · ★4.89 · 1 bedroom · 1 bed · 1 bath,1929477,Nina,,Centrs,56.95887,24.14001,Entire home/apt,129,2,20,2021-09-26,0.16,2,58,0,
716025,Rental unit in Riga · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,3689816,Natalja,,Maskavas forÅ¡tate,56.94543,24.1236,Entire home/apt,48,4,77,2023-05-26,0.56,1,360,1,
788424,Rental unit in Riga · ★4.72 · 3 bedrooms · 7 beds · 2 baths,4155697,Jev,,Centrs,56.95756,24.12374,Entire home/apt,103,2,72,2023-10-16,0.56,2,189,13,
879867,Rental unit in Riga · ★4.62 · 2 bedrooms · 4 beds · 1 bath,4652968,Mira,,Avoti,56.95307,24.13821,Entire home/apt,65,2,53,2023-12-02,0.41,13,365,3,
888222,Rental unit in Riga · ★4.84 · 1 bedroom · 1 bed · 1 bath,4710468,Ruta,,Brasa,56.97372,24.13713,Entire home/apt,29,5,87,2023-12-13,0.74,1,176,9,
1230777,Condo in Riga · ★4.72 · 1 bedroom · 1 bed · 1 bath,696182,Kristine,,PÄtersala-Andrejsala,56.97302,24.10297,Entire home/apt,50,3,53,2023-08-23,0.44,1,333,5,
1339175,Rental unit in Riga · ★4.56 · 3 bedrooms · 3 beds · 1.5 baths,7261947,Denerika And,,VecpilsÄta,56.94833,24.10792,Entire home/apt,79,1,105,2023-10-29,0.83,1,326,28,
1357371,Rental unit in Riga · ★4.74 · 4 bedrooms · 6 beds · 2 baths,7368596,Aija,,VecpilsÄta,56.94957,24.10663,Entire home/apt,115,2,283,2023-08-27,2.32,1,55,14,
1359499,Rental unit in Riga · ★4.60 · 1 bedroom · 2 beds · 1.5 shared baths,79320,Vladislava,,Maskavas forÅ¡tate,56.93878,24.13255,Private room,50,2,74,2023-05-20,0.58,1,75,1,
1426834,Rental unit in Riga · ★4.77 · 1 bedroom · 2 beds · 1 bath,4652968,Mira,,Avoti,56.95307,24.13821,Entire home/apt,47,2,22,2023-11-30,0.17,13,365,5,
1485759,Rental unit in Riga · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,4652968,Mira,,Avoti,56.95307,24.13821,Entire home/apt,34,2,61,2023-10-05,0.48,13,334,3,
1770134,Rental unit in Riga · ★4.81 · 2 bedrooms · 5 beds · 1 bath,8320005,Ilzite,,VecpilsÄta,56.94963,24.10281,Entire home/apt,98,3,84,2023-10-04,0.68,1,362,5,
2002567,Rental unit in Riga · ★4.85 · 1 bedroom · 1 bed · 1 bath,10312432,Maria Giulia,,VecpilsÄta,56.94655,24.11285,Entire home/apt,70,3,148,2023-11-19,1.22,1,286,13,
2265665,Rental unit in Riga · ★4.69 · Studio · 2 beds · 1 bath,11569861,Agnese,,Ägenskalns,56.94556,24.07334,Entire home/apt,87,1,13,2022-06-19,0.11,1,331,0,
2533564,Rental unit in Riga · ★4.71 · 2 bedrooms · 3 beds · 1 bath,4050771,Ed,,VecpilsÄta,56.94897,24.11055,Entire home/apt,62,1,270,2023-09-10,2.32,1,2,3,
2728402,Rental unit in Riga · ★4.96 · Studio · 2 beds · 1 bath,4820396,Gatis,,BieriÅi,56.92677,24.06085,Entire home/apt,38,1,79,2023-12-06,0.75,1,354,13,
2772806,Rental unit in Riga · ★4.65 · 2 bedrooms · 4 beds · 1 bath,13655321,Zaiga,,Centrs,56.96058,24.13447,Entire home/apt,69,4,75,2023-09-23,0.65,1,74,8,
2778501,Rental unit in Riga · ★4.37 · 1 bedroom · 1 bed · 1.5 shared baths,14210504,Olga,,GrÄ«ziÅkalns,56.96338,24.14832,Private room,25,2,204,2023-10-11,2.10,1,248,27,
2815514,Rental unit in Riga · ★4.53 · 2 bedrooms · 6 beds · Half-bath,4652968,Mira,,Avoti,56.95308,24.13821,Entire home/apt,55,2,32,2023-07-02,0.28,13,365,2,
2836456,Rental unit in Riga · ★4.78 · 3 bedrooms · 4 beds · 1.5 baths,13368926,Uģis,,TorÅakalns,56.92082,24.09688,Entire home/apt,71,2,55,2023-12-15,0.48,3,330,23,
2893633,Rental unit in Riga · ★4.56 · 3 bedrooms · 10 beds · 2 baths,4155697,Jev,,Centrs,56.95754,24.1174,Entire home/apt,69,2,50,2023-07-16,0.43,2,180,5,
2905958,Rental unit in Riga · ★4.79 · 2 bedrooms · 7 beds · 1 bath,4652968,Mira,,Avoti,56.95307,24.13821,Entire home/apt,69,2,14,2019-09-25,0.13,13,302,0,
2905964,Rental unit in Riga · ★4.64 · 2 bedrooms · 9 beds · 1.5 baths,4652968,Mira,,Avoti,56.95308,24.13821,Entire home/apt,73,2,39,2022-08-15,0.36,13,348,0,
2964429,Rental unit in Riga · ★4.88 · 4 bedrooms · 13 beds · 2 baths,12782830,Gustavs,,VecpilsÄta,56.95131,24.10301,Entire home/apt,117,2,153,2023-11-19,1.31,5,340,23,
2971200,Rental unit in Riga · ★4.82 · 2 bedrooms · 1 bed · 1 bath,15160227,Arta,,Centrs,56.95731,24.11725,Entire home/apt,58,3,85,2023-07-11,0.73,1,358,4,
3202709,Rental unit in Riga · ★4.88 · 3 bedrooms · 5 beds · 2.5 baths,4248662,Nikola,,VecpilsÄta,56.94904,24.10973,Entire home/apt,281,2,247,2023-12-24,2.13,14,356,19,
3208256,Rental unit in Riga · ★4.13 · 1 bedroom · 1 bed · 1 bath,2534039,Anjela,,GrÄ«ziÅkalns,56.96226,24.14215,Entire home/apt,22,5,8,2015-08-10,0.08,6,118,0,
3321355,Home in Riga · 4 bedrooms · 4 beds · 3 baths,16612047,Ilze,,PleskodÄle,56.9284,24.04575,Entire home/apt,111,3,1,2015-05-20,0.01,1,331,0,
3322594,Rental unit in Riga · ★4.63 · Studio · 1 bed · 1 bath,9782548,Julia,,Centrs,56.95656,24.12247,Entire home/apt,44,5,19,2023-08-26,0.18,3,302,2,
3333697,Rental unit in Riga · ★4.98 · 1 bedroom · 1 bed · 1 bath,6080660,Nellija,,Avoti,56.95276095252834,24.141118319796803,Entire home/apt,61,2,41,2023-12-17,2.12,1,56,17,
3346205,Rental unit in Riga · ★4.69 · 2 bedrooms · 3 beds · 1.5 baths,12529031,Antra,,Centrs,56.95475,24.12382,Entire home/apt,120,1,314,2023-10-01,2.95,1,350,16,
3523808,Home in Riga · ★4.73 · 4 bedrooms · 7 beds · 2 baths,2153755,Jelena,,Imanta,56.95721,24.01538,Entire home/apt,247,2,11,2023-06-04,0.10,2,355,1,
3565104,Rental unit in Riga · ★4.86 · 1 bedroom · 2 beds · 1 bath,8906948,Solvita & Claus,,PleskodÄle,56.92961,24.04975,Entire home/apt,39,1,113,2023-12-21,0.98,1,49,11,
3665664,Serviced apartment in Рига · ★4.95 · 1 bedroom · 3 beds · 1 bath,18581046,Inesa,,Centrs,56.9568,24.13389,Entire home/apt,70,3,43,2023-11-06,0.45,2,266,6,
3706865,Rental unit in Riga · ★4.37 · 2 bedrooms · 2 beds · 1.5 baths,8664705,Imants,,VecpilsÄta,56.94542,24.10946,Entire home/apt,140,2,73,2023-08-27,0.64,10,361,12,
3754745,Rental unit in Riga · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,1705947,Igor,,Avoti,56.95698,24.13921,Private room,121,182,7,2016-05-10,0.07,1,365,0,
3780675,Loft in Riga · ★4.92 · 3 bedrooms · 3 beds · 2 baths,5693337,Guntis,,VecpilsÄta,56.951321,24.106195,Entire home/apt,233,3,186,2023-11-05,1.63,2,182,29,
3791827,Condo in Riga · ★4.80 · 1 bedroom · 3 beds · 1 bath,19466733,Juris,,VecpilsÄta,56.94652,24.10987,Entire home/apt,109,7,64,2023-10-24,0.57,4,365,7,
3795228,Rental unit in Riga · ★4.66 · 3 bedrooms · 4 beds · 1 bath,19466733,Juris,,VecpilsÄta,56.94616,24.11106,Entire home/apt,117,7,59,2023-05-29,0.52,4,335,2,
3800000,Home in Riga · ★5.0 · 1 bedroom · 1 bed · 1 bath,11237339,Cynthia,,Ziepniekkalns,56.91461,24.08869,Entire home/apt,91,1,4,2020-08-08,0.06,1,365,0,
3856331,Rental unit in Riga · ★4.98 · 3 bedrooms · 6 beds · 1 bath,18581046,Inesa,,Centrs,56.9564,24.13437,Entire home/apt,115,3,59,2023-10-31,0.56,2,213,6,
3958108,Villa in Riga · ★4.79 · 3 bedrooms · 6 beds · 3 baths,20513657,Vineta,,Ziepniekkalns,56.90738,24.0919,Entire home/apt,347,1,24,2023-05-23,0.26,1,267,2,
4044064,Rental unit in Riga · ★4.96 · Studio · 2 beds · 1 bath,20968720,Oskars,,Centrs,56.96129,24.13966,Entire home/apt,48,3,120,2023-10-09,1.10,1,265,15,
4229278,Rental unit in Riga · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,21949061,Olivier,,Avoti,56.95372,24.13425,Entire home/apt,75,2,198,2023-09-11,1.79,4,353,17,
4239992,Rental unit in Riga · ★4.83 · 1 bedroom · 1 bath,5918831,Ivita,,Ägenskalns,56.93864,24.07521,Entire home/apt,39,2,422,2023-12-09,3.77,2,249,42,
4368483,Rental unit in Riga · ★4.79 · 1 bedroom · 2 beds · 1 bath,2534039,Anjela,,VecpilsÄta,56.94847,24.10636,Entire home/apt,29,7,166,2023-07-31,1.51,6,270,5,
4468256,Rental unit in Riga · ★4.56 · Studio · 1 bed · 1 bath,23174665,Kristiana,,VecpilsÄta,56.94965,24.10519,Entire home/apt,44,2,228,2023-12-06,2.05,7,65,41,
4525629,Rental unit in Riga · Studio · 1 bed · 1 bath,23460923,Irina,,VecpilsÄta,56.94807,24.10962,Entire home/apt,60,4,2,2019-07-15,0.02,6,0,0,
4739963,Rental unit in Riga · ★4.69 · 2 bedrooms · 3 beds · 2 baths,4666664,Sergejs,,VecpilsÄta,56.94632,24.11174,Entire home/apt,78,3,258,2023-08-25,2.36,1,120,2,
4770458,Serviced apartment in Riga · ★4.29 · 2 bedrooms · 3 beds · 1 bath,9751090,Avitar,,Centrs,56.96772,24.13044,Hotel room,70,3,14,2019-03-18,0.13,1,365,0,
4794847,Rental unit in Riga · ★4.70 · 1 bedroom · 2 beds · 1 bath,4102568,Alvin,,VecpilsÄta,56.94822,24.11028,Entire home/apt,114,2,20,2023-04-09,0.34,1,362,1,
4838944,Rental unit in Riga · ★4.53 · 3 bedrooms · 4 beds · 2 baths,24796617,Kristina,,Centrs,56.94817,24.12124,Entire home/apt,99,3,34,2022-09-05,0.37,1,83,0,
4871303,Rental unit in Riga · ★4.80 · 2 bedrooms · 2 beds · 1 bath,16778218,Karl,,Centrs,56.95862,24.11717,Entire home/apt,110,2,148,2023-07-30,1.35,2,326,5,
5033303,Rental unit in Riga · ★4.87 · 2 bedrooms · 4 beds · 2 baths,7294388,Artem,,Maskavas forÅ¡tate,56.9439,24.13703,Entire home/apt,46,2,245,2023-11-05,2.30,1,201,27,
5113195,Rental unit in Riga · ★4.91 · Studio · 2 beds · 1 bath,23646013,Elīna,,Centrs,56.95049,24.12221,Entire home/apt,74,2,113,2023-11-20,2.11,4,0,37,
5120221,Rental unit in Riga · ★4.80 · 2 bedrooms · 2 beds · 1 bath,26462094,Gita,,Centrs,56.95972,24.09974,Entire home/apt,69,1,147,2023-09-07,1.36,2,361,19,
5141827,Rental unit in Riga · ★4.40 · 1 bedroom · 2 beds · 1 bath,23174665,Kristiana,,VecpilsÄta,56.95044,24.10934,Entire home/apt,54,2,180,2023-12-13,1.71,7,78,32,
5283494,Loft in Riga · ★4.79 · 2 bedrooms · 3 beds · 1 bath,3438327,Edgars,,Centrs,56.96137,24.13761,Entire home/apt,112,2,135,2023-12-14,1.38,1,81,10,
5292842,Rental unit in Riga · ★4.87 · 3 bedrooms · 3 beds · 1 bath,10363679,Leonid,,VecpilsÄta,56.94607,24.10944,Entire home/apt,123,2,86,2023-12-10,0.80,1,312,8,
5421654,Rental unit in Riga · ★4.94 · 1 bedroom · 1 bed · 1 private bath,28108718,Laila,,Avoti,56.95328,24.13993,Private room,26,2,16,2023-08-25,1.71,1,182,16,
5462968,Rental unit in Riga · ★4.90 · 2 bedrooms · 3 beds · 1 bath,28334938,Aldis,,Centrs,56.95524,24.12666,Entire home/apt,38,3,166,2023-10-14,1.58,1,233,15,
5474295,Rental unit in Riga · ★4.40 · 3 bedrooms · 3 beds · 1 bath,23174665,Kristiana,,VecpilsÄta,56.94933,24.10712,Entire home/apt,160,1,83,2023-12-04,0.80,7,79,17,
5479819,Rental unit in Riga · ★4.70 · 1 bedroom · 2 beds · 1 bath,182103,Laura,,Avoti,56.95078,24.12955,Entire home/apt,43,4,80,2023-08-22,0.76,2,125,6,
5482270,Boutique hotel in Riga · ★4.63 · 2 bedrooms · 1 bed · 1 private bath,28085396,Sanita,,Ägenskalns,56.9322,24.06994,Private room,45,1,30,2021-11-27,0.29,8,364,0,
5513095,Rental unit in Riga · ★4.83 · 1 bedroom · 3 beds · 1 bath,5840939,Lucia,,Centrs,56.95791,24.12555,Entire home/apt,80,3,80,2022-02-15,0.75,1,302,0,
5557687,Rental unit in Riga · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,28804929,Tatjana,,VecpilsÄta,56.94753,24.10734,Entire home/apt,55,2,323,2023-12-21,3.02,1,73,54,
5638044,Rental unit in Riga · ★4.68 · 2 bedrooms · 2 beds · 1.5 baths,2534039,Anjela,,VecpilsÄta,56.94808,24.11389,Entire home/apt,35,2,155,2022-01-31,1.66,6,118,0,
5650926,Rental unit in Riga · ★4.43 · 1 bedroom · 2 beds · 1.5 baths,6166671,Oksana,,Centrs,56.96001,24.13492,Entire home/apt,45,4,14,2021-12-25,0.13,1,90,0,
5728578,Rental unit in Riga · ★4.90 · 2 bedrooms · 3 beds · 1 bath,29698203,Gints,,Jugla,56.98688,24.21905,Entire home/apt,62,4,67,2023-11-19,1.14,1,87,12,
5748694,Rental unit in Riga · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,5918831,Ivita,,Ägenskalns,56.93891,24.07638,Entire home/apt,45,2,215,2023-11-21,2.10,2,354,21,
5751676,Rental unit in Riga · ★4.65 · 1 bedroom · 2 beds · 1 bath,29839440,Dace,,GrÄ«ziÅkalns,56.96082,24.14736,Entire home/apt,61,2,81,2023-09-03,0.77,5,77,3,
5841257,Rental unit in Riga · ★4.47 · 2 bedrooms · 3 beds · 2.5 baths,14194273,Rihards,,Centrs,56.95175,24.11405,Entire home/apt,125,3,58,2023-12-10,0.55,2,314,11,
5878131,Rental unit in Riga · ★4.69 · 2 bedrooms · 2 beds · 1 bath,30524812,Lolita,,Brasa,56.96384048461914,24.13616943359375,Entire home/apt,40,1,65,2023-12-24,0.62,1,337,2,
5961012,Rental unit in Riga · ★4.93 · 2 bedrooms · 3 beds · 1 bath,1297653,Aiva,,GrÄ«ziÅkalns,56.95645,24.15003,Entire home/apt,80,7,27,2023-08-26,0.32,2,210,3,
6147259,Rental unit in Riga · ★4.86 · 3 bedrooms · 9 beds · 1.5 baths,12782830,Gustavs,,VecpilsÄta,56.95131,24.10301,Entire home/apt,85,2,154,2023-12-11,1.47,5,350,26,
6432234,Rental unit in Riga · ★4.85 · 2 bedrooms · 2 beds · 1 bath,5571644,Nadezda,,Centrs,56.9554,24.1298,Entire home/apt,95,2,59,2023-08-02,0.57,1,182,5,
6463244,Rental unit in Riga · ★4.82 · 1 bedroom · 2 beds · 1 bath,9943266,Snorre K.,,Avoti,56.95292,24.13418,Entire home/apt,59,1,132,2023-11-25,1.28,2,361,14,
6540859,Rental unit in Riga · ★4.62 · 2 bedrooms · 2 beds · 1 bath,8664705,Imants,,VecpilsÄta,56.94517,24.11081,Entire home/apt,79,2,167,2023-11-13,1.64,10,350,5,
6606048,Rental unit in Riga · ★4.89 · 1 bedroom · 1 bed · 1 bath,1796400,Alma,,VecpilsÄta,56.95268630981445,24.105466842651367,Entire home/apt,62,4,167,2023-10-05,1.62,2,348,17,
6636609,Rental unit in Riga · ★4.59 · 1 bedroom · 1 bed · 1 bath,1185649,Edmunds,,GrÄ«ziÅkalns,56.95716,24.14702,Entire home/apt,51,2,73,2023-10-29,0.81,5,167,4,
6695844,Rental unit in Riga · ★4.83 · Studio · 1 bed · 1 bath,30815779,Tomass,,Centrs,56.9627,24.13018,Entire home/apt,38,2,110,2023-08-20,1.06,1,0,12,
6724193,Rental unit in Riga · ★4.64 · 1 bedroom · 2 beds · 1 bath,1621723,Kaspars And Indra,,Ägenskalns,56.93956,24.07578,Entire home/apt,64,3,22,2019-08-20,0.21,2,165,0,
6788189,Rental unit in Riga · ★5.0 · 1 bedroom · 3 beds · 1 bath,35544384,Uģis,,VecpilsÄta,56.94847,24.1138,Entire home/apt,70,7,28,2022-07-24,0.27,1,0,0,
6827684,Condo in Riga · ★4.72 · 1 bedroom · 2 beds · 1.5 baths,16941451,Olga,,Centrs,56.9557,24.11078,Entire home/apt,64,2,36,2023-06-18,0.35,1,360,3,
6995229,Rental unit in Riga · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,35746883,Andrey,,Dzirciems,56.95371,24.05106,Entire home/apt,47,2,159,2023-11-12,1.57,1,67,19,
7041904,Rental unit in Riga · ★4.75 · Studio · 2 beds · 1 bath,21117500,Agnese,,Centrs,56.95883,24.10178,Entire home/apt,40,2,96,2019-01-05,0.93,1,363,0,
7085688,Rental unit in Riga · ★4.64 · 3 bedrooms · 3 beds · 1 bath,35747121,Inese,,Centrs,56.95632,24.12726,Entire home/apt,100,3,11,2023-10-08,0.11,5,153,3,
7139211,Rental unit in Riga · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,36964891,Maya,,Maskavas forÅ¡tate,56.94317,24.12629,Entire home/apt,62,3,83,2023-07-20,0.81,1,271,1,
7427132,Rental unit in Riga · ★4.71 · 2 bedrooms · 2 beds · 1 bath,28085396,Sanita,,Ägenskalns,56.93224,24.06998,Entire home/apt,40,1,7,2017-01-01,0.07,8,88,0,
7643553,Loft in Riga · ★4.91 · 3 bedrooms · 4 beds · 1 bath,39702218,Jekaterina,,Ägenskalns,56.94864,24.07008,Entire home/apt,279,2,69,2023-08-21,0.68,2,361,5,
7676309,Serviced apartment in Riga · ★4.93 · Studio · 1 bed · 1 bath,17682996,Olga & Aleksandr,,Centrs,56.95988,24.13525,Entire home/apt,35,2,166,2023-12-14,1.63,1,294,14,
7742009,Rental unit in Riga · ★4.83 · 2 bedrooms · 7 beds · 1 bath,4652968,Mira,,Avoti,56.95308,24.13821,Entire home/apt,60,2,12,2023-07-02,0.12,13,365,1,
7783408,Rental unit in Riga · ★5.0 · 2 bedrooms · 2 beds · 2 baths,30908162,Dmitry,,Centrs,56.9594894,24.1128743,Entire home/apt,81,2,42,2023-12-03,3.14,1,151,37,
7803513,Rental unit in Riga · ★4.79 · 2 bedrooms · 3 beds · 1 bath,41068075,Janis,,Centrs,56.94978,24.12309,Entire home/apt,86,2,66,2023-12-10,0.65,1,31,17,
8101990,Rental unit in Riga · ★5.0 · 1 bedroom · 1 bed · 1 bath,6894547,Marina,,Purvciems,56.9608,24.18304,Entire home/apt,42,2,8,2019-08-07,0.08,1,148,0,
8109098,Boutique hotel in Riga · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,28085396,Sanita,,Ägenskalns,56.93179,24.06981,Private room,64,1,3,2022-05-08,0.03,8,361,0,
8205095,Rental unit in Riga · 1 bedroom · 1 bed · 1 bath,4988931,Didzis,,PÄtersala-Andrejsala,56.96447,24.10511,Entire home/apt,19,90,0,,,2,150,0,
8247131,Rental unit in Riga · ★4.75 · 2 bedrooms · 2 beds · 1 bath,18965549,Janeks,,IÄ¼Ä£uciems,56.96687,24.06098,Entire home/apt,59,4,28,2023-06-10,0.30,1,179,1,
8402720,Rental unit in Riga · ★4.83 · 1 bedroom · 1 bed · 1 bath,4248662,Nikola,,VecpilsÄta,56.94976,24.11041,Entire home/apt,84,2,109,2023-12-24,1.12,14,350,19,
8481866,Rental unit in Riga · ★4.33 · 2 bedrooms · 4 beds · 1 bath,23823949,Lelde,,Centrs,56.95659,24.12427,Entire home/apt,99,2,58,2023-09-05,0.58,1,357,8,
8531415,Boutique hotel in Riga · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,28085396,Sanita,,Ägenskalns,56.9322,24.07011,Private room,45,1,3,2022-11-13,0.06,8,362,0,
8628230,Rental unit in Riga · ★4.93 · 2 bedrooms · 2 beds · 2 baths,45380590,Sandra,,Centrs,56.957786560058594,24.12496566772461,Entire home/apt,154,3,43,2023-12-10,0.46,1,300,9,
8659773,Rental unit in Riga · ★5.0 · 2 bedrooms · 1.5 baths,45501288,Kristine,,BieriÅi,56.92249,24.06488,Entire home/apt,94,1,7,2023-12-10,0.82,2,0,7,
8663976,Rental unit in Riga · ★5.0 · 2 bedrooms · 3 beds · 1 bath,45519034,Jurij,,Ziepniekkalns,56.91609,24.09552,Entire home/apt,50,1,17,2018-08-19,0.17,2,302,0,
8676074,Rental unit in Riga · ★4.82 · 3 bedrooms · 4 beds · 2 baths,45569108,Normunds,,Avoti,56.95126,24.1328,Entire home/apt,212,2,160,2023-11-05,1.60,1,362,15,
8820881,Rental unit in Riga · ★4.66 · 2 bedrooms · 3 beds · 1 bath,14072887,Galina,,Avoti,56.95243,24.14047,Entire home/apt,146,1,158,2023-11-12,1.59,1,91,20,
9246216,Rental unit in Riga · ★4.91 · 1 bedroom · 1 bed · 2 baths,4248662,Nikola,,VecpilsÄta,56.94972,24.11041,Entire home/apt,84,2,85,2023-06-10,0.87,14,355,4,
9291866,Rental unit in Riga · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,4248662,Nikola,,VecpilsÄta,56.9495,24.1102,Entire home/apt,95,2,64,2023-12-11,0.66,14,267,12,
9423573,Rental unit in Riga · ★4.73 · 2 bedrooms · 2 beds · 1.5 baths,182103,Laura,,Avoti,56.94974,24.13037,Entire home/apt,70,4,11,2023-08-29,0.12,2,202,3,
9724682,Rental unit in Riga · ★4.75 · 1 bedroom · 1 bed · 1 bath,50190197,Sergejs,,Brasa,56.97481,24.14129,Entire home/apt,25,5,8,2020-02-16,0.08,5,29,0,
9872147,Loft in Riga · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,50802076,Vitaly,,GrÄ«ziÅkalns,56.96065,24.14961,Entire home/apt,800,5,23,2019-08-07,0.24,1,365,0,
10008009,Rental unit in Riga · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,50190197,Sergejs,,Centrs,56.96473,24.13242,Private room,30,1,14,2019-05-04,0.14,5,149,0,
10045161,Boutique hotel in Riga · ★4.50 · 2 bedrooms · 1 bed · 1 private bath,28085396,Sanita,,Ägenskalns,56.93208,24.06989,Private room,44,1,4,2019-11-25,0.07,8,242,0,
10239459,Rental unit in Riga · ★4.0 · 2 bedrooms · 4 beds · 1.5 baths,52626713,Zlata,,Centrs,56.9593,24.12076,Entire home/apt,86,1,4,2022-09-17,0.22,2,331,0,
10380504,Condo in Riga · 2 bedrooms · 5 beds · 1.5 baths,4652968,Mira,,Avoti,56.95307,24.13821,Entire home/apt,37,3,1,2016-05-18,0.01,13,333,0,
10421360,Rental unit in Riga · ★4.87 · 3 bedrooms · 4 beds · 2 baths,53673543,David,,Brasa,56.97317,24.13853,Entire home/apt,92,8,52,2023-08-31,0.55,1,0,4,
10428666,Rental unit in Riga · 1 bedroom · 1 bed · 1 shared bath,35747121,Inese,,Centrs,56.95623,24.1269,Private room,18,20,0,,,5,20,0,
10531594,Rental unit in Riga · ★4.79 · 1 bedroom · 1 bed · 1 bath,54307927,Ruta,,Teika,56.97103,24.17819,Entire home/apt,33,1,58,2023-09-03,0.65,1,6,7,
10795195,Condo in Riga · ★4.63 · 1 bedroom · 2 beds · 1 bath,7489065,Ilze,,BieriÅi,56.9249489938651,24.0561655952058,Entire home/apt,45,3,8,2023-11-28,1.53,1,250,8,
10810041,Condo in Riga · ★5.0 · 1 bedroom · 2 beds · 1 bath,55759338,Haralds,,Purvciems,56.95723,24.16536,Entire home/apt,60,1,3,2023-09-03,0.40,1,320,3,
10959132,Rental unit in Riga · ★4.72 · 1 bedroom · 1 bed · 1 bath,9962942,Zane,,VecpilsÄta,56.95015,24.1041,Entire home/apt,52,2,380,2023-12-27,4.05,1,167,71,
10980707,Rental unit in Riga · ★4.82 · 1 bedroom · 2 beds · 1 bath,4248662,Nikola,,VecpilsÄta,56.94946,24.10997,Entire home/apt,99,2,61,2023-05-22,0.65,14,353,1,
10981072,Rental unit in Riga · ★4.88 · 1 bedroom · 2 beds · 1 bath,4248662,Nikola,,VecpilsÄta,56.94946,24.10999,Entire home/apt,84,2,121,2023-12-10,1.27,14,350,20,
